date,year,month,day,day_of_year,weekday,week,season,is_winter,is_spring,is_summer,is_autumn,month_sin,month_cos,days_since_season_start,is_transition_period,food_scarcity_index,food_abundance_index,bat_landing_number,bat_landing_number_rolling_7d,bat_landing_number_std_7d,bat_landing_number_rolling_14d,bat_landing_number_std_14d,bat_landing_number_rolling_30d,bat_landing_number_std_30d,has_bat_landing_number,days_since_last_bat_landing_number,bat_landing_number_frequency,winter_encounters,spring_encounters,scarcity_encounter_ratio,abundance_encounter_product,prev_month_encounters,prev_season_effect,winter_rolling_encounters,rat_arrival_number,rat_arrival_number_rolling_7d,rat_arrival_number_std_7d,rat_arrival_number_rolling_14d,rat_arrival_number_std_14d,rat_arrival_number_rolling_30d,rat_arrival_number_std_30d,has_rat_arrival_number,days_since_last_rat_arrival_number,rat_arrival_number_frequency,winter_encounters,spring_encounters,scarcity_encounter_ratio,abundance_encounter_product,prev_month_encounters,prev_season_effect,winter_rolling_encounters
2018-05-04 01:52:00,2018,5,4,124,4,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,64,0,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,1,0.7142857142857143,0.7559289460184546,0.35714285714285715,0.6333236937766509,0.2,0.48423419811150226,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-04 22:23:00,2018,5,4,124,4,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,64,0,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,0,0.7142857142857143,0.7559289460184546,0.35714285714285715,0.6333236937766509,0.2,0.48423419811150226,0,0,low,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-06 03:24:00,2018,5,6,126,6,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,66,0,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,1,0.7142857142857143,0.7559289460184546,0.42857142857142855,0.646206172658864,0.23333333333333334,0.5040069329937309,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-06 19:54:00,2018,5,6,126,6,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,66,0,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,0,0.7142857142857143,0.7559289460184546,0.42857142857142855,0.646206172658864,0.23333333333333334,0.5040069329937309,0,0,low,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-07 02:54:00,2018,5,7,127,0,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,67,0,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,1,0.8571428571428571,0.6900655593423544,0.5,0.6504436355879908,0.26666666666666666,0.5208304597621878,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-08 00:25:00,2018,5,8,128,1,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,68,0,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,1,0.7142857142857143,0.4879500364742668,0.5714285714285714,0.646206172658864,0.3,0.534983080621924,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-09 01:26:00,2018,5,9,129,2,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,69,0,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,1,0.7142857142857143,0.4879500364742668,0.6428571428571429,0.6333236937766509,0.3333333333333333,0.5466722735905339,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-20 03:03:00,2018,5,20,140,6,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,80,1,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,0,0.5714285714285714,0.534522483824849,0.6428571428571429,0.6333236937766509,0.3333333333333333,0.5466722735905339,0,11,low,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-20 21:04:00,2018,5,20,140,6,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,80,1,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,0,0.5714285714285714,0.534522483824849,0.6428571428571429,0.6333236937766509,0.3333333333333333,0.5466722735905339,0,11,low,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-21 03:34:00,2018,5,21,141,0,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,81,1,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,0,0.42857142857142855,0.534522483824849,0.5714285714285714,0.646206172658864,0.3333333333333333,0.5466722735905339,0,12,low,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-22 02:05:00,2018,5,22,142,1,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,82,1,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,1,0.5714285714285714,0.534522483824849,0.6428571428571429,0.6333236937766509,0.36666666666666664,0.5560534167675355,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2018-05-31 22:41:00,2018,5,31,151,3,22,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,91,1,0.6,0.4,27,27.0,0.0,27.0,0.0,27.0,0.0,1,0,medium,0,0,44.999925000124996,10.8,27.0,0.5,0.0,0,0.42857142857142855,0.534522483824849,0.6428571428571429,0.6333236937766509,0.36666666666666664,0.5560534167675355,0,9,low,0,0,44.999925000124996,10.8,27.0,0.5,0.0
2017-12-26 16:43:00,2017,12,26,360,1,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,25,0,0.4,0.6,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,69.9998250004375,16.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,69.9998250004375,16.8,0.0,0.5,0.0
2017-12-31 23:16:00,2017,12,31,365,6,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,30,0,0.4,0.6,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,69.9998250004375,16.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,69.9998250004375,16.8,0.0,0.5,0.0
2018-01-02 02:17:00,2018,1,2,2,1,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,32,0,0.4,0.6,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,69.9998250004375,16.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,69.9998250004375,16.8,0.0,0.5,0.0
2018-01-02 03:17:00,2018,1,2,2,1,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,32,0,0.4,0.6,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,69.9998250004375,16.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,69.9998250004375,16.8,0.0,0.5,0.0
2018-02-12 18:24:00,2018,2,12,43,0,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,73,0,0.4,0.6,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,69.9998250004375,16.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,69.9998250004375,16.8,0.0,0.5,0.0
2018-02-13 03:54:00,2018,2,13,44,1,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,74,0,0.4,0.6,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,69.9998250004375,16.8,0.0,0.5,0.0,1,0.16666666666666666,0.408248290463863,0.16666666666666666,0.408248290463863,0.16666666666666666,0.408248290463863,1,0,medium,0,0,69.9998250004375,16.8,0.0,0.5,0.0
2018-03-20 02:21:00,2018,3,20,79,1,12,autumn,0,0,0,1,1.0,6.123233995736766e-17,19,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.14285714285714285,0.37796447300922725,0.14285714285714285,0.37796447300922725,0,34,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-03-31 01:59:00,2018,3,31,90,5,13,autumn,0,0,0,1,1.0,6.123233995736766e-17,30,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.125,0.3535533905932738,0.125,0.3535533905932738,0,45,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-13 17:08:00,2018,4,13,103,4,15,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,43,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.1111111111111111,0.33333333333333337,0.1111111111111111,0.33333333333333337,0,59,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-13 20:38:00,2018,4,13,103,4,15,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,43,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.1,0.31622776601683794,0.1,0.31622776601683794,0,59,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-13 21:38:00,2018,4,13,103,4,15,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,43,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.09090909090909091,0.30151134457776363,0.09090909090909091,0.30151134457776363,0,59,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-16 01:10:00,2018,4,16,106,0,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,46,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.08333333333333333,0.28867513459481287,0.08333333333333333,0.28867513459481287,0,61,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-16 02:40:00,2018,4,16,106,0,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,46,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.0,0.0,0.07692307692307693,0.2773500981126145,0.07692307692307693,0.2773500981126145,0,61,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-20 19:43:00,2018,4,20,110,4,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,50,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.07142857142857142,0.2672612419124244,0,66,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-25 20:17:00,2018,4,25,115,2,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,55,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.06666666666666667,0.2581988897471611,0,71,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-25 20:47:00,2018,4,25,115,2,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,55,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.0625,0.24999999999999997,0,71,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-26 02:47:00,2018,4,26,116,3,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,56,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.058823529411764705,0.24253562503633297,0,71,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-27 02:47:00,2018,4,27,117,4,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,57,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,2,0.2857142857142857,0.7559289460184545,0.21428571428571427,0.5789342235218394,0.16666666666666666,0.5144957554275266,1,0,high,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-27 03:17:00,2018,4,27,117,4,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,57,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,2,0.5714285714285714,0.9759000729485332,0.35714285714285715,0.7449463436684919,0.2631578947368421,0.6533762964749499,1,0,high,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-04-29 19:19:00,2018,4,29,119,6,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,59,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.5714285714285714,0.9759000729485333,0.2857142857142857,0.7262730392025628,0.25,0.6386663736585051,0,2,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-05 18:24:00,2018,5,5,125,5,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,65,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.5714285714285714,0.9759000729485333,0.2857142857142857,0.7262730392025628,0.23809523809523808,0.6248809410409238,0,8,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-07 01:54:00,2018,5,7,127,0,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,67,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.5714285714285714,0.9759000729485333,0.2857142857142857,0.7262730392025628,0.22727272727272727,0.6119304490372043,0,9,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-07 21:25:00,2018,5,7,127,0,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,67,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.5714285714285714,0.9759000729485333,0.2857142857142857,0.7262730392025628,0.21739130434782608,0.5997364375010102,0,10,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-08 02:55:00,2018,5,8,128,1,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,68,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,1,0.7142857142857143,0.9511897312113419,0.35714285714285715,0.7449463436684919,0.25,0.6079187588743288,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-11 00:57:00,2018,5,11,131,4,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,71,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.42857142857142855,0.7867957924694432,0.35714285714285715,0.7449463436684919,0.24,0.5972157622389639,0,2,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-17 02:01:00,2018,5,17,137,3,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,77,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922736,0.35714285714285715,0.7449463436684919,0.23076923076923078,0.5870395085642742,0,8,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-17 23:32:00,2018,5,17,137,3,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,77,0,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,1,0.2857142857142857,0.4879500364742667,0.42857142857142855,0.7559289460184544,0.25925925925925924,0.5943705521611525,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-19 20:03:00,2018,5,19,139,5,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,79,1,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.2857142857142857,0.4879500364742667,0.42857142857142855,0.7559289460184544,0.25,0.5853140973807078,0,1,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-21 00:04:00,2018,5,21,141,0,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,81,1,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.2857142857142857,0.4879500364742667,0.42857142857142855,0.7559289460184544,0.2413793103448276,0.5766388083288672,0,3,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-22 03:35:00,2018,5,22,142,1,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,82,1,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0,0,0.2857142857142857,0.4879500364742667,0.42857142857142855,0.7559289460184544,0.23333333333333334,0.5683207771559354,0,4,low,0,0,46.66658888901852,11.200000000000001,0.0,0.5,0.0
2018-05-31 19:41:00,2018,5,31,151,3,22,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,91,1,0.6,0.4,28,28.0,0.0,28.0,0.0,28.0,0.0,1,0,medium,0,0,46.66658888901852,11.200000000000001,28.0,0.5,0.0,0,0.14285714285714285,0.3779644730092274,0.42857142857142855,0.7559289460184544,0.23333333333333334,0.5683207771559354,0,13,low,0,0,46.66658888901852,11.200000000000001,28.0,0.5,0.0
2017-12-28 20:44:00,2017,12,28,362,3,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,27,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2017-12-29 00:14:00,2017,12,29,363,4,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,28,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2017-12-29 19:45:00,2017,12,29,363,4,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,28,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2017-12-31 20:16:00,2017,12,31,365,6,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,30,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-01-01 18:17:00,2018,1,1,1,0,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,31,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-01-04 00:48:00,2018,1,4,4,3,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,34,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-01-08 19:52:00,2018,1,8,8,0,2,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,38,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-01-10 00:23:00,2018,1,10,10,2,2,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,40,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-01 17:14:00,2018,2,1,32,3,5,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,62,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-02 02:14:00,2018,2,2,33,4,5,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,63,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-03 17:16:00,2018,2,3,34,5,5,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,64,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-07 18:19:00,2018,2,7,38,2,6,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,68,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-13 01:24:00,2018,2,13,44,1,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,74,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-13 02:24:00,2018,2,13,44,1,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,74,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-14 02:25:00,2018,2,14,45,2,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,75,0,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-02-15 18:26:00,2018,2,15,46,3,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,76,1,0.4,0.6,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,72.49981875045313,17.4,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,72.49981875045313,17.4,0.0,0.5,0.0
2018-03-18 16:50:00,2018,3,18,77,6,11,autumn,0,0,0,1,1.0,6.123233995736766e-17,17,0,0.6,0.4,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0
2018-03-19 01:50:00,2018,3,19,78,0,12,autumn,0,0,0,1,1.0,6.123233995736766e-17,18,0,0.6,0.4,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0
2018-03-28 21:27:00,2018,3,28,87,2,13,autumn,0,0,0,1,1.0,6.123233995736766e-17,27,0,0.6,0.4,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0
2018-03-29 03:27:00,2018,3,29,88,3,13,autumn,0,0,0,1,1.0,6.123233995736766e-17,28,0,0.6,0.4,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0
2018-04-16 03:10:00,2018,4,16,106,0,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,46,0,0.6,0.4,29,29.0,0.0,29.0,0.0,29.0,0.0,1,0,medium,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,48.33325277791204,11.600000000000001,0.0,0.5,0.0
